"cod_articulo","numero_proveedor","numero_deposito","cantidad","p_pesos","p_dolar"
"NA00020","N/A","BODEGA","1","0.00","17.90"
"NA00021","N/A","BODEGA","10","0.00","25.99"
"NA00022","N/a","BODEGA","1","0.00","68.79"
"CE20012V","KINGVOX","BODEGA","0","0.00","828.00"
"AUT12V","KINGVOX","BODEGA","0","0.00","40.00"
"FUSCE200","KINGVOX","BODEGA","0","0.00","29.00"
"BOTSIR","KINGVOX","BODEGA","0","0.00","14.00"
"FERRE-0148","N/A","BODEGA","1","0.00","2.73"
"FERRE-0149","N/A","BODEGA","0","0.00","2.83"
"FERRE-0150","N/A","BODEGA","0","0.00","10.20"
"FERRE-0151","N/A","BODEGA","0","0.00","5.55"
"FERRE-0152","N/A","BODEGA","16","0.00","1.60"
"FERRE-0153","N/A","BODEGA","0","0.00","14.35"
"FERRE-0154","N/A","BODEGA","2","0.00","1.65"
"FERRE-0155","N/A","BODEGA","2","0.00","2.80"
"FERRE-0156","N/A","BODEGA","0","0.00","7.10"
"FERRE-0157","N/A","BODEGA","0.5","0.00","5.21"
"FERRE-0158","N/A","BODEGA","0","0.00","3.72"
"FERRE-0159","N/A","BODEGA","0","0.00","4.61"
"FERRE-0160","N/A","BODEGA","0","0.00","12.41"
"FERRE-0161","OLIVARES","BODEGA","0","0.00","47.00"
"FERRE-0162","OLIVARES","BODEGA","0","0.00","3.30"
"FERRE-0163","OLIVARES","BODEGA","0","0.00","3.93"
"FERRE-0164","PIRIZ","BODEGA","0","0.00","29.32"
"FERRE-0165","PIRIZ","BODEGA","0","0.00","1.97"
"FERRE-0166","N/A","BODEGA","5","0.00","1.60"
"FERRE-0167","PIRIZ","BODEGA","0","0.00","20.48"
"FERRE-0168","PIRIZ","BODEGA","0","0.00","6.05"
"FERRE-0169","PIRIZ","BODEGA","0","0.00","6.50"
"FERRE-0170","N/A","BODEGA","1","0.00","6.40"
"FERRE-0171","N/A","BODEGA","1","0.00","71.00"
"FERRE-0173","FASE","BODEGA","0","0.00","55.20"
"FERRE-0174","PROMIN","BODEGA","0","0.00","150.00"
"NA00024","IVESS","BODEGA","1","0.00","3.40"
"FERRE-0175","N/A","BODEGA","0","0.00","4.72"
"FERRE-0176","N/A","BODEGA","0","0.00","346.40"
"FERRE-0177","N/A","BODEGA","0","0.00","3.29"
"FERRE-0178","N/A","BODEGA","0","0.00","1.06"
"FERRE-0179","N/A","BODEGA","0","0.00","39.06"
"FERRE-0180","N/A","BODEGA","1","0.00","7.40"
"FERRE-0181","N/A","BODEGA","1","0.00","0.78"
"FERRE-0182","N/A","BODEGA","1","0.00","10.88"
"FERRE-0183","N/A","BODEGA","1","0.00","1.60"
"FERRE-0184","N/A","BODEGA","1","0.00","15.13"
"FERRE-0185","N/A","BODEGA","1","0.00","3.47"
"FERRE-0186","N/A","BODEGA","1","0.00","31.03"
"NA00025","N/A","BODEGA","1","0.00","12.00"
"FERRE-0187","PIRIZ","BODEGA","10","0.00","108.67"
"FERRE-0188","PIRIZ","BODEGA","10","0.00","126.42"
"FERRE-0189","PIRIZ","BODEGA","10","0.00","14.07"
"FERRE-0190","PIRIZ","BODEGA","10","0.00","4.03"
"FERRE-0191","PIRIZ","BODEGA","10","0.00","14.99"
"FERRE-0192","PIRIZ","BODEGA","10","0.00","23.45"
"FERRE-0193","PIRIZ","BODEGA","10","0.00","11.73"
"FERRE-0194","PIRIZ","BODEGA","10","0.00","4.65"
"FERRE-0195","PIRIZ","BODEGA","10","0.00","6.91"
"FERRE-0196","PIRIZ","BODEGA","2","0.00","16.93"
"MOB 00-01","N/A","MOBILIARIO","6","0.00","0.00"
"MOB 00-02","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-03","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-04","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-05","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-06","N/A","MOBILIARIO","0","0.00","0.00"
"MOB 00-07","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-08","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-09","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-10","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-11","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-12","N/A","MOBILIARIO","8","0.00","0.00"
"MOB 00-13","N/A","MOBILIARIO","4","0.00","0.00"
"MOB 00-14","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-15","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-16","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-17","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-18","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-19","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-20","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-21","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-22","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-23","N/A","MOBILIARIO","4","0.00","68.60"
"MOB 00-24","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-25","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-26","N/A","MOBILIARIO","3","0.00","62.20"
"MOB 00-27","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-28","N/A","MOBILIARIO","5","0.00","44.50"
"MOB 00-29","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-30","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-31","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-32","N/A","MOBILIARIO","3","0.00","0.00"
"MOB 00-33","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-34","N/A","MOBILIARIO","2","0.00","36.00"
"MOB 00-35","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-36","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-37","N/A","MOBILIARIO","2","0.00","62.20"
"MOB 00-38","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-39","N/A","MOBILIARIO","2","0.00","122.20"
"MOB 00-40","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-41","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-42","N/A","MOBILIARIO","9","0.00","122.20"
"MOB 00-43","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-44","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-45","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-46","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-47","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-48","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-49","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-50","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-51","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-52","N/A","MOBILIARIO","1","0.00","23.00"
"MOB 00-53","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-54","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-55","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-56","N/A","MOBILIARIO","4","0.00","362.60"
"MOB 00-57","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-58","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-59","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-60","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-61","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-62","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-63","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-64","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-65","N/A","MOBILIARIO","4","0.00","0.00"
"MOB 00-66","N/A","MOBILIARIO","4","0.00","0.00"
"MOB 00-67","N/A","MOBILIARIO","6","0.00","0.00"
"MOB 00-68","N/A","MOBILIARIO","6","0.00","0.00"
"MOB 00-69","N/A","MOBILIARIO","6","0.00","0.00"
"MOB 00-70","N/A","MOBILIARIO","6","0.00","0.00"
"MOB 00-71","N/A","MOBILIARIO","3","0.00","0.00"
"MOB 00-72","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-73","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-74","N/A","MOBILIARIO","4","0.00","0.00"
"MOB 00-75","N/A","MOBILIARIO","4","0.00","0.00"
"MOB 00-76","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-77","N/A","MOBILIARIO","2","0.00","0.00"
"MOB 00-78","N/A","MOBILIARIO","1","0.00","0.00"
"MOB 00-79","N/A","MOBILIARIO","0","0.00","0.00"
"MOB 00-80","N/A","MOBILIARIO","1","0.00","0.00"
"SC-576","N/A","GRASAS VIEJO","3","0.00","0.00"
"SC-577","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-578","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-579","N/A","GRASAS VIEJO","3","0.00","0.00"
"SC-580","N/A","GRASAS VIEJO","11","0.00","0.00"
"SC-581","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-582","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-583","N/A","GRASAS VIEJO","6","0.00","0.00"
"SC-584","N/A","GRASAS VIEJO","2","0.00","0.00"
"SC-585","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-586","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-587","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-588","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-589","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-590","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-591","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-592","N/A","GRASAS VIEJO","1","0.00","0.00"
"SC-593","N/A","PARAGOLPES","1","0.00","0.00"
"SC-594","N/A","PARAGOLPES","2","0.00","0.00"
"SC-595","N/A","PARAGOLPES","2","0.00","0.00"
"SC-596","N/A","PARAGOLPES","2","0.00","0.00"
"SC-597","N/A","PARAGOLPES","1","0.00","0.00"
"SC-598","N/A","PARAGOLPES","1","0.00","0.00"
"SC-599","N/A","PARAGOLPES","2","0.00","0.00"
"SC-600","N/A","PARAGOLPES","1","0.00","0.00"
"SC-601","N/A","PARAGOLPES","2","0.00","0.00"
"SC-602","N/A","PARAGOLPES","1","0.00","0.00"
"SC-603","N/A","PARAGOLPES","1","0.00","0.00"
"SC-604","N/A","PARAGOLPES","1","0.00","0.00"
"SC-605","N/A","PARAGOLPES","1","0.00","0.00"
"SC-606","N/A","PARAGOLPES","1","0.00","0.00"
"SC-607","N/A","PARAGOLPES","1","0.00","0.00"
"SC-608","N/A","PARAGOLPES","6","0.00","0.00"
"SC-609","N/A","PARAGOLPES","1","0.00","0.00"
"SC-610","N/A","PARAGOLPES","2","0.00","0.00"
"SC-611","N/A","PARAGOLPES","1","0.00","0.00"
"SC-612","N/A","PARAGOLPES","2","0.00","0.00"
"SC-613","N/A","PARAGOLPES","7","0.00","0.00"
"SC-614","N/A","PARAGOLPES","1","0.00","0.00"
"SC-615","N/A","PARAGOLPES","1","0.00","0.00"
"SC-616","N/A","PARAGOLPES","1","0.00","0.00"
"SC-617","N/A","PARAGOLPES","9","0.00","0.00"
"SC-618","N/A","PARAGOLPES","5","0.00","0.00"
"SC-619","N/A","PARAGOLPES","1","0.00","0.00"
"SC-620","N/A","PARAGOLPES","3","0.00","0.00"
"SC-621","N/A","PARAGOLPES","1","0.00","0.00"
"SC-622","N/A","PARAGOLPES","1","0.00","0.00"
"SC-623","N/A","PARAGOLPES","1","0.00","0.00"
"SC-624","N/A","PARAGOLPES","1","0.00","0.00"
"SC-625","N/A","PARAGOLPES","1","0.00","0.00"
"SC-626","N/A","PARAGOLPES","1","0.00","0.00"
"SC-627","N/A","PARAGOLPES","1","0.00","0.00"
"SC-628","N/A","PARAGOLPES","3","0.00","0.00"
"SC-629","N/A","PARAGOLPES","2","0.00","0.00"
"SC-630","N/A","PARAGOLPES","1","0.00","0.00"
"SC-631","N/A","PARAGOLPES","1","0.00","0.00"
"SC-632","N/A","PARAGOLPES","1","0.00","0.00"
"SC-633","N/A","PARAGOLPES","1","0.00","0.00"
"SC-634","N/A","PARAGOLPES","1","0.00","0.00"
"SC-635","N/A","PARAGOLPES","1","0.00","0.00"
"SC-636","N/A","PARAGOLPES","2","0.00","0.00"
"Comb-St-008","N/A","TALLER","1","0.00","4.43"
"Comb-St-009","N/A","TALLER","1","0.00","4.58"
"Comb-St-010","N/A","TALLER","2","0.00","4.87"
"Comb-St-011","N/A","TALLER","2","0.00","5.17"
"Comb-St-013","N/A","TALLER","2","0.00","5.90"
"Comb-St-014","N/A","TALLER","1","0.00","6.64"
"Comb-St-017","N/A","TALLER","2","0.00","9.00"
"Comb-St-022","N/A","TALLER","1","0.00","15.06"
"Cut-St-162","N/A","TALLER","1","0.00","8.22"
"Torx-H-ST-010","N/A","TALLER","1","0.00","3.91"
"Torx-H-ST-011","N/A","TALLER","1","0.00","3.91"
"Torx-H-ST-012","N/A","TALLER","1","0.00","3.91"
"Torx-H-ST-014","N/A","TALLER","1","0.00","3.91"
"Torx-H-ST-016","N/A","TALLER","1","0.00","3.91"
"Torx-H-ST-018","N/A","TALLER","1","0.00","3.91"
"Torx-H-ST-020","N/A","TALLER","1","0.00","4.45"
"Torx-M-ST-020","N/A","TALLER","1","0.00","4.85"
"Torx-M-ST-025","N/A","TALLER","1","0.00","4.85"
"Torx-M-ST-027","N/A","TALLER","1","0.00","4.85"
"Torx-M-ST-040","N/A","TALLER","1","0.00","4.85"
"Torx-M-ST-045","N/A","TALLER","1","0.00","6.07"
"Torx-M-ST-050","N/A","TALLER","1","0.00","6.07"
"Torx-M-ST-055","N/A","TALLER","1","0.00","6.07"
"Torx-M-ST-060","N/A","TALLER","1","0.00","6.07"
"TR250","N/A","TALLER","3","0.00","58.90"
"QSB6.7","CUMMINS","TALLER","0","0.00","32,000.00"
"NA00027","COFECO","TALLER","50","0.00","0.22"
